CRUISE_PLAN,LAST_DATE_UPDATED,SHIP_NAME,WATER_BODY,CSN,LATITUDE,LONGITUDE,PSN,SOUNDING,STN_DATE,CODE,DEPTH_FROM,DEPTH_TO,DETECTION,FLAG,SEQ_NO,VALUE,ABBREV,FULL_NAME,UNITS,LATITUDE_DD,LONGITUDE_DD
200303001,2003-06-16 00:00:00,CCGS LIMNOS,LAKE SUPERIOR,1,463234,-844455,2,103.5,2003-05-16 14:40:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,46.54278,-84.74861
200303001,2003-06-16 00:00:00,CCGS LIMNOS,LAKE SUPERIOR,2,464400,-844735,5,137.0,2003-05-16 16:25:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,46.73333,-84.79306
200303001,2003-06-16 00:00:00,CCGS LIMNOS,LAKE SUPERIOR,3,470213,-850613,12,168.0,2003-05-16 18:48:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.03694,-85.10361
200303001,2003-06-16 00:00:00,CCGS LIMNOS,LAKE SUPERIOR,4,471248,-853802,23,124.9,2003-05-16 21:50:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.21333,-85.63389
200303001,2003-06-16 00:00:00,CCGS LIMNOS,LAKE SUPERIOR,5,472715,-851629,25,250.4,2003-05-17 00:15:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.45417,-85.27472
200303001,2003-06-16 00:00:00,CCGS LIMNOS,LAKE SUPERIOR,5,472715,-851629,25,250.4,2003-05-17 00:15:00,6,1.00,.00,,,1,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.45417,-85.27472
200303001,2003-06-16 00:00:00,CCGS LIMNOS,LAKE SUPERIOR,6,475506,-845446,31,101.5,2003-05-17 03:28:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.91833,-84.91278
200303001,2003-06-16 00:00:00,CCGS LIMNOS,LAKE SUPERIOR,7,474125,-855800,39,130.5,2003-05-17 08:33:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.69028,-85.96667
200303001,2003-06-16 00:00:00,CCGS LIMNOS,LAKE SUPERIOR,8,473500,-865709,80,314.7,2003-05-17 12:47:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.58333,-86.95250
200303001,2003-06-16 00:00:00,CCGS LIMNOS,LAKE SUPERIOR,9,475128,-863800,82,246.3,2003-05-17 15:31:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.85778,-86.63333
