CRUISE_PLAN,LAST_DATE_UPDATED,SHIP_NAME,WATER_BODY,CSN,LATITUDE,LONGITUDE,PSN,SOUNDING,STN_DATE,CODE,DEPTH_FROM,DEPTH_TO,DETECTION,FLAG,SEQ_NO,VALUE,ABBREV,FULL_NAME,UNITS,LATITUDE_DD,LONGITUDE_DD
200405001,2004-06-21 00:00:00,CCGS LIMNOS,GEORGIAN BAY,1,454542,-814744,46,18.3,2004-05-08 15:32:00,6,.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.76167,-81.79556
200405001,2004-06-21 00:00:00,CCGS LIMNOS,GEORGIAN BAY,1,454542,-814744,46,18.3,2004-05-08 15:32:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.76167,-81.79556
200405001,2004-06-21 00:00:00,CCGS LIMNOS,GEORGIAN BAY,2,455446,-813544,42,25.8,2004-05-08 17:14:00,6,.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.91278,-81.59556
200405001,2004-06-21 00:00:00,CCGS LIMNOS,GEORGIAN BAY,2,455446,-813544,42,25.8,2004-05-08 17:14:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.91278,-81.59556
200405001,2004-06-21 00:00:00,CCGS LIMNOS,GEORGIAN BAY,3,454230,-813711,36,53.2,2004-05-08 19:24:00,6,.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.70833,-81.61972
200405001,2004-06-21 00:00:00,CCGS LIMNOS,GEORGIAN BAY,3,454230,-813711,36,53.2,2004-05-08 19:24:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.70833,-81.61972
200405001,2004-06-21 00:00:00,CCGS LIMNOS,GEORGIAN BAY,4,455223,-811530,39,25.4,2004-05-08 21:28:00,6,.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.87306,-81.25833
200405001,2004-06-21 00:00:00,CCGS LIMNOS,GEORGIAN BAY,4,455223,-811530,39,25.4,2004-05-08 21:28:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.87306,-81.25833
200405001,2004-06-21 00:00:00,CCGS LIMNOS,GEORGIAN BAY,5,455200,-810001,27,16.7,2004-05-08 22:41:00,6,.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.86667,-81.00028
200405001,2004-06-21 00:00:00,CCGS LIMNOS,GEORGIAN BAY,5,455200,-810001,27,16.7,2004-05-08 22:41:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.86667,-81.00028
200405001,2004-06-21 00:00:00,CCGS LIMNOS,GEORGIAN BAY,5,455200,-810001,27,16.7,2004-05-08 22:41:00,6,1.00,.00,,,1,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.86667,-81.00028
200405001,2004-06-21 00:00:00,CCGS LIMNOS,GEORGIAN BAY,6,454959,-805401,26,24.1,2004-05-08 23:53:00,6,.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.83306,-80.90028
200405001,2004-06-21 00:00:00,CCGS LIMNOS,GEORGIAN BAY,6,454959,-805401,26,24.1,2004-05-08 23:53:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.83306,-80.90028
